time,longitude,latitude,snr_[MJ/m2],tp_[mm]
2017-03-05,8.125,48.125,4.94436,7.512024
2017-03-06,8.125,48.125,3.2468488,9.390285
2017-03-07,8.125,48.125,4.0503125,5.937736
2017-03-08,8.125,48.125,2.8829417,10.03719
2017-03-09,8.125,48.125,1.2828038,31.563898
2017-03-10,8.125,48.125,6.3165975,0.74027807
2017-03-11,8.125,48.125,5.4510365,0.0
2017-03-12,8.125,48.125,5.9423094,0.0
2017-03-13,8.125,48.125,5.776181,0.0
2017-03-14,8.125,48.125,6.5879307,0.0
2017-03-15,8.125,48.125,6.4975176,0.0
2017-03-16,8.125,48.125,6.916862,0.0
2017-03-17,8.125,48.125,7.1849957,1.0353061
2017-03-18,8.125,48.125,0.8461392,21.235596
2017-03-19,8.125,48.125,2.5825653,6.8077784
2017-03-20,8.125,48.125,6.368076,0.3227522
2017-03-21,8.125,48.125,2.7118304,4.0741863
2017-03-22,8.125,48.125,3.7510426,3.8410456
2017-03-23,8.125,48.125,9.009889,0.44976202
2017-03-24,8.125,48.125,5.848713,0.056407884
2017-03-25,8.125,48.125,8.155916,0.003448859
2017-03-26,8.125,48.125,7.6935086,0.0
2017-03-27,8.125,48.125,8.587946,0.0
2017-03-28,8.125,48.125,8.766501,0.010129902
2017-03-29,8.125,48.125,8.890822,0.0
2017-03-30,8.125,48.125,9.534872,0.0
2017-03-31,8.125,48.125,9.247519,0.102283835
2017-04-01,8.125,48.125,8.905503,1.02095
2017-04-02,8.125,48.125,6.4604406,4.520373
2017-04-03,8.125,48.125,8.399311,2.6865993
2017-04-04,8.125,48.125,7.45029,0.5260555
2017-04-05,8.125,48.125,9.579136,0.21066168
2017-04-06,8.125,48.125,8.487669,0.03878611
2017-04-07,8.125,48.125,10.596383,0.0
2017-04-08,8.125,48.125,10.985361,0.0
2017-04-09,8.125,48.125,11.195329,0.0
2017-04-10,8.125,48.125,10.820414,1.1338542
2017-04-11,8.125,48.125,10.447425,0.01018616
2017-04-12,8.125,48.125,11.532695,0.0
2017-04-13,8.125,48.125,7.4437923,0.14241172
2017-04-14,8.125,48.125,6.4392695,0.002290893
2017-04-15,8.125,48.125,6.554802,1.167594
2017-04-16,8.125,48.125,6.1398315,5.4996758
2017-04-17,8.125,48.125,5.733658,9.47002
2017-04-18,8.125,48.125,10.926488,2.4286807
2017-04-19,8.125,48.125,11.147566,4.3821316
2017-04-20,8.125,48.125,10.86933,0.0104143545
2017-04-21,8.125,48.125,13.106304,0.0
2017-04-22,8.125,48.125,7.147768,1.6557469
2017-04-23,8.125,48.125,9.65933,0.019508809
2017-04-24,8.125,48.125,13.344432,0.0
2017-04-25,8.125,48.125,5.6402473,17.407928
2017-04-26,8.125,48.125,6.127913,12.6978655
2017-04-27,8.125,48.125,10.146127,6.667206
2017-04-28,8.125,48.125,11.577944,2.3464527
2017-04-29,8.125,48.125,10.57945,0.0
2017-04-30,8.125,48.125,13.911395,0.0
2017-05-01,8.125,48.125,5.7072897,7.045184
2017-05-02,8.125,48.125,12.438112,0.104909614
2017-05-03,8.125,48.125,11.614801,5.497803
2017-05-04,8.125,48.125,8.110903,5.9729342
2017-05-05,8.125,48.125,10.867224,0.44766563
2017-05-06,8.125,48.125,8.770393,5.469037
2017-05-07,8.125,48.125,2.271699,19.28969
2017-05-08,8.125,48.125,3.8639793,5.173158
2017-05-09,8.125,48.125,10.924351,0.65130705
2017-05-10,8.125,48.125,15.15024,0.022158343
2017-05-11,8.125,48.125,10.321276,6.9648614
2017-05-12,8.125,48.125,12.413577,1.82082
2017-05-13,8.125,48.125,12.692602,0.45302546
2017-05-14,8.125,48.125,11.096912,4.760546
2017-05-15,8.125,48.125,11.873417,0.2109335
2017-05-16,8.125,48.125,15.223033,0.0
2017-05-17,8.125,48.125,15.812286,0.0
2017-05-18,8.125,48.125,7.6093364,6.1225834
2017-05-19,8.125,48.125,2.0396402,27.024033
2017-05-20,8.125,48.125,10.18498,0.17430201
2017-05-21,8.125,48.125,14.12704,0.0071090576
2017-05-22,8.125,48.125,15.983769,0.0
2017-05-23,8.125,48.125,14.728144,0.013588036
2017-05-24,8.125,48.125,14.3311825,0.0020253023
2017-05-25,8.125,48.125,14.304995,0.029012354
2017-05-26,8.125,48.125,16.04361,0.0
2017-05-27,8.125,48.125,16.025358,0.0
2017-05-28,8.125,48.125,14.847892,0.016416466
2017-05-29,8.125,48.125,15.777269,1.7422432
2017-05-30,8.125,48.125,14.225546,0.48294586
2017-05-31,8.125,48.125,15.817409,0.020596106
2017-06-01,8.125,48.125,9.406142,3.7751305
2017-06-02,8.125,48.125,13.315931,0.8344311
2017-06-03,8.125,48.125,14.323023,5.7020187
2017-06-04,8.125,48.125,14.464975,27.459045
2017-06-05,8.125,48.125,6.5912914,5.0016713
2017-06-06,8.125,48.125,10.808961,13.091352
2017-06-07,8.125,48.125,14.277023,3.6365178
2017-06-08,8.125,48.125,15.515651,0.0
2017-06-09,8.125,48.125,11.247006,2.7199535
2017-06-10,8.125,48.125,16.509787,0.0024058765
2017-06-11,8.125,48.125,17.038343,0.0
2017-06-12,8.125,48.125,10.73796,0.31462646
2017-06-13,8.125,48.125,16.511108,0.0
2017-06-14,8.125,48.125,13.4822235,0.0
2017-06-15,8.125,48.125,15.349636,6.356166
2017-06-16,8.125,48.125,16.727396,0.6389462
2017-06-17,8.125,48.125,12.691957,0.0005174724
2017-06-18,8.125,48.125,16.798193,0.0019656552
2017-06-19,8.125,48.125,16.014666,0.0
2017-06-20,8.125,48.125,14.125015,0.0007762086
2017-06-21,8.125,48.125,16.338537,0.0
2017-06-22,8.125,48.125,13.483088,0.02844988
2017-06-23,8.125,48.125,14.709611,0.19272146
2017-06-24,8.125,48.125,14.688386,0.08680152
2017-06-25,8.125,48.125,11.131599,0.06715608
2017-06-26,8.125,48.125,16.581179,0.5625264
2017-06-27,8.125,48.125,12.162956,0.82845354
2017-06-28,8.125,48.125,11.333254,7.3672214
2017-06-29,8.125,48.125,12.206208,4.3544917
2017-06-30,8.125,48.125,14.129187,1.6261237
2017-07-01,8.125,48.125,10.789366,2.698173
2017-07-02,8.125,48.125,4.5005827,6.4289107
2017-07-03,8.125,48.125,11.666026,0.440205
2017-07-04,8.125,48.125,12.17234,0.0008652965
2017-07-05,8.125,48.125,15.988942,0.00020129868
2017-07-06,8.125,48.125,15.803822,0.0021932921
2017-07-07,8.125,48.125,12.741981,1.0171593
2017-07-08,8.125,48.125,13.973931,3.4482772
2017-07-09,8.125,48.125,12.181464,2.2497246
2017-07-10,8.125,48.125,12.179128,11.491009
2017-07-11,8.125,48.125,11.068771,2.0469534
2017-07-12,8.125,48.125,9.928395,6.9924927
2017-07-13,8.125,48.125,15.750172,0.07032942
2017-07-14,8.125,48.125,10.882944,5.9643393
2017-07-15,8.125,48.125,11.3145275,0.04157334
2017-07-16,8.125,48.125,12.606458,0.0
2017-07-17,8.125,48.125,15.31141,0.0
2017-07-18,8.125,48.125,12.903609,5.2343197
2017-07-19,8.125,48.125,13.4894085,0.025363635
2017-07-20,8.125,48.125,10.205036,3.1501439
2017-07-21,8.125,48.125,13.401264,17.3209
2017-07-22,8.125,48.125,13.478204,1.1224715
2017-07-23,8.125,48.125,8.816751,1.2212678
2017-07-24,8.125,48.125,9.902846,9.784078
2017-07-25,8.125,48.125,7.6523523,20.218004
2017-07-26,8.125,48.125,6.115154,10.510536
2017-07-27,8.125,48.125,6.867418,6.7418475
2017-07-28,8.125,48.125,10.598963,1.9633235
2017-07-29,8.125,48.125,15.73145,0.0
2017-07-30,8.125,48.125,12.68817,2.1314578
2017-07-31,8.125,48.125,12.879187,2.032145
2017-08-01,8.125,48.125,12.692561,3.8131056
2017-08-02,8.125,48.125,12.7474,0.99306923
2017-08-03,8.125,48.125,10.49873,0.53867835
2017-08-04,8.125,48.125,9.320983,0.86150676
2017-08-05,8.125,48.125,10.473641,0.596802
2017-08-06,8.125,48.125,11.594217,0.029243544
2017-08-07,8.125,48.125,14.128723,0.0
2017-08-08,8.125,48.125,4.557254,7.0129867
2017-08-09,8.125,48.125,7.0957847,7.370152
2017-08-10,8.125,48.125,1.5671452,24.825792
2017-08-11,8.125,48.125,3.692686,8.722414
2017-08-12,8.125,48.125,7.936842,3.4858775
2017-08-13,8.125,48.125,8.778266,0.5564859
2017-08-14,8.125,48.125,11.538813,0.53993076
2017-08-15,8.125,48.125,12.441782,3.001088
2017-08-16,8.125,48.125,11.42125,9.131289
2017-08-17,8.125,48.125,11.634893,0.008415408
2017-08-18,8.125,48.125,12.298185,5.6330757
2017-08-19,8.125,48.125,10.24016,3.517674
2017-08-20,8.125,48.125,8.65069,0.24164149
2017-08-21,8.125,48.125,7.931043,0.0
2017-08-22,8.125,48.125,11.499477,0.0
2017-08-23,8.125,48.125,12.496402,0.0
2017-08-24,8.125,48.125,10.715919,0.4508711
2017-08-25,8.125,48.125,12.441386,0.0
2017-08-26,8.125,48.125,10.7304325,0.0076336744
2017-08-27,8.125,48.125,10.601932,0.4374728
2017-08-28,8.125,48.125,11.430311,0.05290436
2017-08-29,8.125,48.125,11.341553,0.0
2017-08-30,8.125,48.125,10.0466175,4.668771
2017-08-31,8.125,48.125,2.5320623,12.377174
2017-09-01,8.125,48.125,1.4505153,6.007406
2017-09-02,8.125,48.125,6.1861644,9.326454
2017-09-03,8.125,48.125,7.759029,0.7140095
2017-09-04,8.125,48.125,9.3862705,0.102598794
2017-09-05,8.125,48.125,6.18892,0.003060516
2017-09-06,8.125,48.125,8.886944,4.650808
2017-09-07,8.125,48.125,5.449281,1.2178633
2017-09-08,8.125,48.125,6.4599,0.00048590646
2017-09-09,8.125,48.125,3.7053437,4.73305
2017-09-10,8.125,48.125,6.0752754,0.21503055
2017-09-11,8.125,48.125,3.4524994,0.602233
2017-09-12,8.125,48.125,5.633143,3.5166023
2017-09-13,8.125,48.125,1.3403337,9.983148
2017-09-14,8.125,48.125,2.4597645,12.145943
2017-09-15,8.125,48.125,7.290433,0.53083706
2017-09-16,8.125,48.125,6.348261,0.9727089
2017-09-17,8.125,48.125,7.0961723,2.3868065
2017-09-18,8.125,48.125,6.819236,0.807694
2017-09-19,8.125,48.125,6.313928,0.7453459
2017-09-20,8.125,48.125,6.09603,0.18045518
2017-09-21,8.125,48.125,7.33632,0.0
2017-09-22,8.125,48.125,7.471061,0.0
2017-09-23,8.125,48.125,6.850224,0.17765501
2017-09-24,8.125,48.125,6.1928334,0.23137401
2017-09-25,8.125,48.125,6.3914566,0.14295292
2017-09-26,8.125,48.125,6.0937257,0.30363798
2017-09-27,8.125,48.125,6.6287365,0.0966964
2017-09-28,8.125,48.125,4.8590293,0.002186579
2017-09-29,8.125,48.125,3.523898,0.08564376
2017-09-30,8.125,48.125,5.7140727,9.429252
2017-10-01,8.125,48.125,4.3369656,0.031909037
2017-10-02,8.125,48.125,2.0563514,8.275977
2017-10-03,8.125,48.125,4.399743,18.726557
2017-10-04,8.125,48.125,3.45921,0.0
2017-10-05,8.125,48.125,5.6615124,10.08365
2017-10-06,8.125,48.125,3.324564,6.0141554
2017-10-07,8.125,48.125,4.742393,0.70057094
2017-10-08,8.125,48.125,1.7467822,8.339446
2017-10-09,8.125,48.125,2.9911337,0.8799807
2017-10-10,8.125,48.125,2.2032723,0.15844883
2017-10-11,8.125,48.125,4.2305193,0.0025348503
2017-10-12,8.125,48.125,2.3979614,0.34664947
2017-10-13,8.125,48.125,4.286597,0.0
2017-10-14,8.125,48.125,4.091087,0.0
2017-10-15,8.125,48.125,3.3242373,0.0
2017-10-16,8.125,48.125,3.2894208,0.0
2017-10-17,8.125,48.125,3.1008627,0.0
2017-10-18,8.125,48.125,3.160306,0.0
2017-10-19,8.125,48.125,2.8232505,0.0
2017-10-20,8.125,48.125,2.2981198,0.026380453
2017-10-21,8.125,48.125,3.757549,8.069005
2017-10-22,8.125,48.125,2.322539,5.4919486
2017-10-23,8.125,48.125,2.3904083,3.3159504
2017-10-24,8.125,48.125,2.3358107,0.19967535
2017-10-25,8.125,48.125,3.1751776,0.06641842
2017-10-26,8.125,48.125,2.8363585,0.0067596002
2017-10-27,8.125,48.125,1.1877036,6.4860005
2017-10-28,8.125,48.125,1.069186,1.016458
2017-10-29,8.125,48.125,-0.32207254,15.913018
2017-10-30,8.125,48.125,0.5740555,0.00837302
2017-10-31,8.125,48.125,1.5443748,0.0
2017-11-01,8.125,48.125,2.335393,0.0
2017-11-02,8.125,48.125,2.1377144,0.5474151
2017-11-03,8.125,48.125,1.2648399,0.95012313
2017-11-04,8.125,48.125,1.0628618,0.017089806
2017-11-05,8.125,48.125,-0.47285223,20.237362
2017-11-06,8.125,48.125,0.87599677,1.6043235
2017-11-07,8.125,48.125,0.06290922,2.0523217
2017-11-08,8.125,48.125,0.9879223,7.05751
2017-11-09,8.125,48.125,1.276603,0.7175523
2017-11-10,8.125,48.125,0.51280236,6.769293
2017-11-11,8.125,48.125,0.5577267,21.070312
2017-11-12,8.125,48.125,-0.33888003,44.3308
2017-11-13,8.125,48.125,1.0028045,6.3283153
2017-11-14,8.125,48.125,0.27729505,0.0023570328
2017-11-15,8.125,48.125,-0.25113165,0.0
2017-11-16,8.125,48.125,-0.50736743,0.0
2017-11-17,8.125,48.125,0.24042574,0.10520735
2017-11-18,8.125,48.125,0.95931625,0.7843252
2017-11-19,8.125,48.125,0.2943836,9.424162
2017-11-20,8.125,48.125,-0.36459136,1.340749
2017-11-21,8.125,48.125,0.007421036,4.8833466
2017-11-22,8.125,48.125,-1.4175206,0.0
2017-11-23,8.125,48.125,-1.7329775,0.0
2017-11-24,8.125,48.125,-0.0053382427,4.257356
2017-11-25,8.125,48.125,-0.5818839,24.874493
2017-11-26,8.125,48.125,-0.12961783,1.8248644
2017-11-27,8.125,48.125,0.8530455,2.2078867
2017-11-28,8.125,48.125,-0.30412665,13.497075
2017-11-29,8.125,48.125,-0.55203587,1.1271147
2017-11-30,8.125,48.125,-0.35554567,4.786557
2017-12-01,8.125,48.125,-1.0905076,1.009537
2017-12-02,8.125,48.125,-0.51377046,0.005816071
2017-12-03,8.125,48.125,-0.4384782,1.4350442
2017-12-04,8.125,48.125,0.46682078,4.7235613
2017-12-05,8.125,48.125,0.30553275,0.26292095
2017-12-06,8.125,48.125,-1.1761724,0.0043278453
2017-12-07,8.125,48.125,-1.5139943,0.7533925
2017-12-08,8.125,48.125,0.2691387,15.196037
2017-12-09,8.125,48.125,-1.7466073,0.50345874
2017-12-10,8.125,48.125,-2.0815494,11.621753
2017-12-11,8.125,48.125,-0.1016168,13.382877
2017-12-12,8.125,48.125,-1.2754276,1.317289
2017-12-13,8.125,48.125,-1.0613683,6.321055
2017-12-14,8.125,48.125,0.17679441,15.7503
2017-12-15,8.125,48.125,-1.0689949,5.811799
2017-12-16,8.125,48.125,-0.8722336,3.9497135
2017-12-17,8.125,48.125,-0.9038783,1.9779054
2017-12-18,8.125,48.125,-0.3757278,5.7179713
2017-12-19,8.125,48.125,0.61216336,1.9919282
2017-12-20,8.125,48.125,0.27842063,3.1491113
2017-12-21,8.125,48.125,0.71464974,3.7825134
2017-12-22,8.125,48.125,0.7342283,4.224319
2017-12-23,8.125,48.125,0.5664191,1.1896987
2017-12-24,8.125,48.125,-0.31566006,0.167761
2017-12-25,8.125,48.125,-1.7491081,0.029573608
2017-12-26,8.125,48.125,-2.7883499,0.38966203
2017-12-27,8.125,48.125,-0.63388604,4.6895304
2017-12-28,8.125,48.125,-0.8587754,7.8610134
2017-12-29,8.125,48.125,-0.9730815,3.5068057
2017-12-30,8.125,48.125,-0.09756477,17.5034
2017-12-31,8.125,48.125,0.008146324,2.8353193
2018-01-01,8.125,48.125,0.33918387,7.5049405
2018-01-02,8.125,48.125,0.009094047,5.589315
2018-01-03,8.125,48.125,-0.10669581,17.759506
2018-01-04,8.125,48.125,0.06581017,40.22191
2018-01-05,8.125,48.125,-0.7152295,8.904796
2018-01-06,8.125,48.125,-0.45167318,2.6047626
2018-01-07,8.125,48.125,-0.8608983,0.0038330073
2018-01-08,8.125,48.125,-1.1699034,0.002625835
2018-01-09,8.125,48.125,-0.87296724,1.0619334
2018-01-10,8.125,48.125,-0.7838993,0.03970691
2018-01-11,8.125,48.125,-0.0417829,0.8171864
2018-01-12,8.125,48.125,-0.11066463,0.026279263
2018-01-13,8.125,48.125,-1.0388993,-1.6653345e-13
2018-01-14,8.125,48.125,-1.1318054,-1.6653345e-13
2018-01-15,8.125,48.125,-0.3004369,5.798118
2018-01-16,8.125,48.125,-0.16040762,25.829403
2018-01-17,8.125,48.125,0.22079706,10.815287
2018-01-18,8.125,48.125,0.6313322,21.842756
2018-01-19,8.125,48.125,0.38162738,8.280128
2018-01-20,8.125,48.125,0.15068285,17.624966
2018-01-21,8.125,48.125,1.4730695,5.524543
2018-01-22,8.125,48.125,0.4144211,34.315937
2018-01-23,8.125,48.125,0.29541746,0.3026711
2018-01-24,8.125,48.125,0.43439794,0.15634152
2018-01-25,8.125,48.125,-0.23034573,0.02667136
2018-01-26,8.125,48.125,0.5442073,3.5694294
2018-01-27,8.125,48.125,0.68734384,0.9967586
2018-01-28,8.125,48.125,-0.032964673,2.196563
2018-01-29,8.125,48.125,1.6265147,1.0098612
2018-01-30,8.125,48.125,0.81762326,2.0387769
2018-01-31,8.125,48.125,1.930607,8.688699
2018-02-01,8.125,48.125,1.2318597,13.178658
2018-02-02,8.125,48.125,-0.09363273,0.37162438
2018-02-03,8.125,48.125,0.9229709,1.3927666
2018-02-04,8.125,48.125,0.83078223,0.78942996
2018-02-05,8.125,48.125,0.35500365,0.007758854
2018-02-06,8.125,48.125,1.3127918,0.6211239
2018-02-07,8.125,48.125,0.24619256,0.8055502
2018-02-08,8.125,48.125,1.6934602,0.8329686
2018-02-09,8.125,48.125,1.272196,0.059912123
2018-02-10,8.125,48.125,1.1932302,0.8405908
2018-02-11,8.125,48.125,-0.10972058,4.023626
2018-02-12,8.125,48.125,1.2849303,5.0713344
2018-02-13,8.125,48.125,0.79043585,0.00020694222
2018-02-14,8.125,48.125,1.4934666,0.0008277689
2018-02-15,8.125,48.125,0.4550399,15.654276
2018-02-16,8.125,48.125,2.0382013,5.5280685
2018-02-17,8.125,48.125,-0.3163586,17.998789
2018-02-18,8.125,48.125,2.0136938,0.00939281
2018-02-19,8.125,48.125,2.3873796,0.021080608
2018-02-20,8.125,48.125,2.0622299,0.14414822
2018-02-21,8.125,48.125,2.4275856,0.012391992
2018-02-22,8.125,48.125,1.6725879,0.06324774
2018-02-23,8.125,48.125,3.5483444,0.022529207
2018-02-24,8.125,48.125,4.0111356,0.007116445
2018-02-25,8.125,48.125,2.254025,0.0
2018-02-26,8.125,48.125,2.6211674,0.061150815
2018-02-27,8.125,48.125,1.7840843,0.06777297
2018-02-28,8.125,48.125,3.5056772,0.0
2018-03-01,8.125,48.125,3.9011672,0.39104825
2018-03-02,8.125,48.125,4.1872487,2.521823
2018-03-03,8.125,48.125,2.9005506,1.7310942
2018-03-04,8.125,48.125,5.244929,0.68812966
2018-03-05,8.125,48.125,5.321007,1.6653345e-13
2018-03-06,8.125,48.125,4.063075,1.9886001
2018-03-07,8.125,48.125,4.837089,0.79644907
2018-03-08,8.125,48.125,6.0021834,0.17249781
2018-03-09,8.125,48.125,3.1655092,0.032925006
2018-03-10,8.125,48.125,0.3311103,2.8200355
2018-03-11,8.125,48.125,2.5975924,4.1991687
2018-03-12,8.125,48.125,5.29136,2.986557
2018-03-13,8.125,48.125,4.124177,9.885427
2018-03-14,8.125,48.125,5.738625,1.0986693
2018-03-15,8.125,48.125,0.26361957,3.855397
2018-03-16,8.125,48.125,4.9506536,0.8359104
2018-03-17,8.125,48.125,5.118823,3.0382159
2018-03-18,8.125,48.125,4.1309714,3.9163258
2018-03-19,8.125,48.125,5.184946,0.15907906
2018-03-20,8.125,48.125,6.683462,0.47026432
2018-03-21,8.125,48.125,7.4842753,0.05215224
2018-03-22,8.125,48.125,5.0825667,2.6993933
2018-03-23,8.125,48.125,4.7860675,0.7375831
2018-03-24,8.125,48.125,8.404763,1.6653345e-13
2018-03-25,8.125,48.125,7.5421567,1.6653345e-13
2018-03-26,8.125,48.125,7.4704123,0.8007576
2018-03-27,8.125,48.125,7.72309,2.722137
2018-03-28,8.125,48.125,3.1243517,16.778639
2018-03-29,8.125,48.125,6.385728,1.0714564
2018-03-30,8.125,48.125,6.7209945,1.6470001
2018-03-31,8.125,48.125,7.104162,0.9076955
2018-04-01,8.125,48.125,6.429786,5.6378965
2018-04-02,8.125,48.125,9.997798,0.0
2018-04-03,8.125,48.125,10.4267845,0.19504228
2018-04-04,8.125,48.125,7.3356876,4.4403768
2018-04-05,8.125,48.125,6.69779,3.5592449
2018-04-06,8.125,48.125,10.335949,0.0
2018-04-07,8.125,48.125,10.661526,0.0
2018-04-08,8.125,48.125,10.337873,0.0
2018-04-09,8.125,48.125,9.6592455,0.30522594
2018-04-10,8.125,48.125,6.606051,18.978794
2018-04-11,8.125,48.125,11.382628,0.0121328235
2018-04-12,8.125,48.125,10.149913,1.0259982
2018-04-13,8.125,48.125,7.4330783,6.9174156
2018-04-14,8.125,48.125,11.34033,0.0
2018-04-15,8.125,48.125,12.033245,1.6662633
2018-04-16,8.125,48.125,9.070341,0.34817246
2018-04-17,8.125,48.125,11.849139,0.0052602882
2018-04-18,8.125,48.125,12.325959,0.0
2018-04-19,8.125,48.125,12.487693,0.0
2018-04-20,8.125,48.125,12.797091,0.0
2018-04-21,8.125,48.125,12.827395,0.00027838533
2018-04-22,8.125,48.125,12.592052,0.0
2018-04-23,8.125,48.125,7.4015713,4.252336
2018-04-24,8.125,48.125,10.7346,0.027244767
2018-04-25,8.125,48.125,10.806534,1.6168051
2018-04-26,8.125,48.125,10.296433,3.7845345
2018-04-27,8.125,48.125,13.745743,0.0
2018-04-28,8.125,48.125,8.941691,3.6879764
2018-04-29,8.125,48.125,13.859832,1.0447059
2018-04-30,8.125,48.125,13.143725,4.305704
2018-05-01,8.125,48.125,8.1666975,0.23939297
2018-05-02,8.125,48.125,6.7233987,0.32922134
2018-05-03,8.125,48.125,4.1080136,1.8720288
2018-05-04,8.125,48.125,10.171518,0.16332617
2018-05-05,8.125,48.125,10.808156,0.023234582
2018-05-06,8.125,48.125,14.047409,0.0265034
2018-05-07,8.125,48.125,14.23518,0.0
2018-05-08,8.125,48.125,13.779199,1.0369098
2018-05-09,8.125,48.125,12.078806,4.217862
2018-05-10,8.125,48.125,4.158914,15.069594
2018-05-11,8.125,48.125,10.437451,0.011591778
2018-05-12,8.125,48.125,13.86335,4.831953
2018-05-13,8.125,48.125,4.432663,11.787236
2018-05-14,8.125,48.125,3.3639627,9.598274
2018-05-15,8.125,48.125,11.351329,11.032749
2018-05-16,8.125,48.125,7.0847363,8.426953
2018-05-17,8.125,48.125,5.357631,3.806383
2018-05-18,8.125,48.125,15.002211,0.1158711
2018-05-19,8.125,48.125,13.227134,6.117082
2018-05-20,8.125,48.125,11.012311,11.098032
2018-05-21,8.125,48.125,14.87238,1.8298509
2018-05-22,8.125,48.125,13.57959,20.752739
2018-05-23,8.125,48.125,11.504537,19.770555
2018-05-24,8.125,48.125,13.8339405,0.40606105
2018-05-25,8.125,48.125,14.005776,0.25407934
2018-05-26,8.125,48.125,14.088279,0.48839447
2018-05-27,8.125,48.125,13.651903,1.7183428
2018-05-28,8.125,48.125,13.244577,16.43911
2018-05-29,8.125,48.125,11.77779,1.3033948
2018-05-30,8.125,48.125,14.136627,10.243042
2018-05-31,8.125,48.125,13.888149,11.735396
2018-06-01,8.125,48.125,14.095962,4.7447214
2018-06-02,8.125,48.125,12.868417,0.30711192
2018-06-03,8.125,48.125,14.202376,1.7991022
2018-06-04,8.125,48.125,15.208295,2.0698476
2018-06-05,8.125,48.125,13.991127,2.4005558
2018-06-06,8.125,48.125,11.711275,21.757172
2018-06-07,8.125,48.125,10.950079,9.594936
2018-06-08,8.125,48.125,14.143254,9.263881
2018-06-09,8.125,48.125,13.518656,14.711093
2018-06-10,8.125,48.125,16.077953,1.0392221
2018-06-11,8.125,48.125,7.543775,9.08929
2018-06-12,8.125,48.125,10.696575,6.8255005
2018-06-13,8.125,48.125,7.3776975,0.5140675
2018-06-14,8.125,48.125,14.735544,0.05381819
2018-06-15,8.125,48.125,11.864857,0.0537082
2018-06-16,8.125,48.125,13.307023,0.107553326
2018-06-17,8.125,48.125,10.472061,0.87102526
2018-06-18,8.125,48.125,10.404251,0.0027826952
2018-06-19,8.125,48.125,13.789839,0.0020706546
2018-06-20,8.125,48.125,17.31425,0.026155964
2018-06-21,8.125,48.125,14.429493,0.40423506
2018-06-22,8.125,48.125,12.79802,0.0
2018-06-23,8.125,48.125,14.993377,0.0
2018-06-24,8.125,48.125,12.21707,0.014160385
2018-06-25,8.125,48.125,9.931232,0.37248415
2018-06-26,8.125,48.125,12.684339,0.13401356
2018-06-27,8.125,48.125,14.420269,0.087678656
2018-06-28,8.125,48.125,11.56589,0.23184013
2018-06-29,8.125,48.125,10.926893,0.15492462
2018-06-30,8.125,48.125,15.736836,0.3204341
2018-07-01,8.125,48.125,15.954321,0.0
2018-07-02,8.125,48.125,16.318144,0.0
2018-07-03,8.125,48.125,13.18707,0.5897216
2018-07-04,8.125,48.125,13.790985,0.056463517
2018-07-05,8.125,48.125,6.251381,4.6207113
2018-07-06,8.125,48.125,11.27874,8.154845
2018-07-07,8.125,48.125,12.7423725,0.6259137
2018-07-08,8.125,48.125,15.344022,0.012145203
2018-07-09,8.125,48.125,16.017685,0.0
2018-07-10,8.125,48.125,9.695358,0.82789487
2018-07-11,8.125,48.125,9.430731,0.66002667
2018-07-12,8.125,48.125,10.267343,0.040155146
2018-07-13,8.125,48.125,13.206015,0.22828254
2018-07-14,8.125,48.125,14.008414,0.14511423
2018-07-15,8.125,48.125,14.023963,1.9933133
2018-07-16,8.125,48.125,14.711904,0.058185387
2018-07-17,8.125,48.125,13.766609,0.5145067
2018-07-18,8.125,48.125,14.4615755,0.18595499
2018-07-19,8.125,48.125,15.566818,0.0
2018-07-20,8.125,48.125,13.068484,0.40211236
2018-07-21,8.125,48.125,6.1345387,5.060589
2018-07-22,8.125,48.125,11.650596,2.829168
2018-07-23,8.125,48.125,12.331565,2.0167563
2018-07-24,8.125,48.125,14.638626,0.03645445
2018-07-25,8.125,48.125,13.088828,0.04799329
2018-07-26,8.125,48.125,14.049852,0.0072446438
2018-07-27,8.125,48.125,12.353483,0.011642044
2018-07-28,8.125,48.125,10.827417,5.2014318
2018-07-29,8.125,48.125,14.421511,0.059957806
2018-07-30,8.125,48.125,13.638465,0.0
2018-07-31,8.125,48.125,13.138578,0.0004188001
2018-08-01,8.125,48.125,13.057095,9.492014
2018-08-02,8.125,48.125,14.62068,3.018785
2018-08-03,8.125,48.125,13.728279,0.01052121
2018-08-04,8.125,48.125,12.594914,0.028845524
2018-08-05,8.125,48.125,12.866851,0.048000757
2018-08-06,8.125,48.125,12.856928,0.23393622
2018-08-07,8.125,48.125,12.446952,0.8594437
2018-08-08,8.125,48.125,12.007443,2.0335882
2018-08-09,8.125,48.125,11.154931,2.456533
2018-08-10,8.125,48.125,9.089109,0.17862232
2018-08-11,8.125,48.125,8.566591,0.0014867029
2018-08-12,8.125,48.125,13.293783,0.0
2018-08-13,8.125,48.125,6.6693916,4.0497155
2018-08-14,8.125,48.125,10.538652,0.54721487
2018-08-15,8.125,48.125,9.102505,0.07594164
2018-08-16,8.125,48.125,13.246045,0.0
2018-08-17,8.125,48.125,10.612494,4.250478
2018-08-18,8.125,48.125,10.010727,1.9134715
2018-08-19,8.125,48.125,12.581063,0.23872955
2018-08-20,8.125,48.125,12.387944,0.0
2018-08-21,8.125,48.125,11.428822,0.4217765
2018-08-22,8.125,48.125,11.614109,0.025690546
